user_preference_id,user_id,recipe_id,preference_level,liked
2622,132,84,4,FALSE
2623,132,39,5,TRUE
2624,132,156,2,FALSE
2625,132,78,2,TRUE
2626,132,40,5,FALSE
2627,132,16,3,TRUE
2628,132,88,1,FALSE
2629,132,94,4,TRUE
2630,132,40,1,FALSE
2631,132,22,3,TRUE
2632,132,34,2,FALSE
2633,132,134,1,TRUE
2634,132,55,5,FALSE
2635,132,35,1,TRUE
2636,132,41,2,FALSE
2637,132,35,5,TRUE
2638,132,158,5,FALSE
2639,132,159,4,TRUE
2640,132,101,1,FALSE
2641,133,175,3,TRUE
2642,133,51,2,FALSE
2643,133,40,5,TRUE
2644,133,81,5,FALSE
2645,133,41,5,TRUE
2646,133,129,5,FALSE
2647,133,31,2,TRUE
2648,133,178,5,FALSE
2649,133,15,5,TRUE
2650,133,195,1,FALSE
2651,133,148,5,TRUE
2652,133,64,3,FALSE
2653,133,144,3,TRUE
2654,133,41,4,FALSE
2655,133,71,5,TRUE
2656,133,109,4,FALSE
2657,133,119,4,TRUE
2658,133,145,3,FALSE
2659,133,54,4,TRUE
2660,133,66,5,FALSE
2661,134,49,2,TRUE
2662,134,124,3,FALSE
2663,134,197,2,TRUE
2664,134,80,4,FALSE
2665,134,181,2,TRUE
2666,134,130,2,FALSE
2667,134,184,3,TRUE
2668,134,22,4,FALSE
2669,134,191,5,TRUE
2670,134,107,3,FALSE
2671,134,133,4,TRUE
2672,134,7,5,FALSE
2673,134,19,2,TRUE
2674,134,50,1,FALSE
2675,134,89,5,TRUE
2676,134,124,4,FALSE
2677,134,180,4,TRUE
2678,134,101,5,FALSE
2679,134,186,1,TRUE
2680,134,171,5,FALSE
2681,135,29,2,TRUE
2682,135,197,3,FALSE
2683,135,167,3,TRUE
2684,135,146,1,FALSE
2685,135,183,5,TRUE
2686,135,112,1,FALSE
2687,135,64,5,TRUE
2688,135,197,2,FALSE
2689,135,119,4,TRUE
2690,135,120,1,FALSE
2691,135,54,3,TRUE
2692,135,191,4,FALSE
2693,135,16,2,TRUE
2694,135,26,2,FALSE
2695,135,49,3,TRUE
2696,135,12,2,FALSE
2697,135,36,5,TRUE
2698,135,148,1,FALSE
2699,135,1,3,TRUE
2700,135,194,1,FALSE
2701,136,95,1,TRUE
2702,136,175,4,FALSE
2703,136,163,2,TRUE
2704,136,176,1,FALSE
2705,136,156,4,TRUE
2706,136,27,5,FALSE
2707,136,101,4,TRUE
2708,136,64,5,FALSE
2709,136,92,2,TRUE
2710,136,185,1,FALSE
2711,136,179,5,TRUE
2712,136,104,5,FALSE
2713,136,9,5,TRUE
2714,136,119,2,FALSE
2715,136,113,1,TRUE
2716,136,7,5,FALSE
2717,136,98,4,TRUE
2718,136,162,3,FALSE
2719,136,181,4,TRUE
2720,136,115,2,FALSE
2721,137,66,1,TRUE
2722,137,88,1,FALSE
2723,137,17,5,TRUE
2724,137,173,2,FALSE
2725,137,104,3,TRUE
2726,137,20,4,FALSE
2727,137,90,2,TRUE
2728,137,109,5,FALSE
2729,137,131,2,TRUE
2730,137,151,2,FALSE
2731,137,1,5,TRUE
2732,137,111,5,FALSE
2733,137,103,2,TRUE
2734,137,121,3,FALSE
2735,137,177,5,TRUE
2736,137,113,3,FALSE
2737,137,154,1,TRUE
2738,137,37,4,FALSE
2739,137,5,5,TRUE
2740,137,132,2,FALSE
2741,138,57,4,TRUE
2742,138,15,4,FALSE
2743,138,100,4,TRUE
2744,138,172,3,FALSE
2745,138,193,5,TRUE
2746,138,92,4,FALSE
2747,138,166,1,TRUE
2748,138,58,2,FALSE
2749,138,13,4,TRUE
2750,138,170,2,FALSE
2751,138,108,4,TRUE
2752,138,151,1,FALSE
2753,138,27,3,TRUE
2754,138,193,4,FALSE
2755,138,6,5,TRUE
2756,138,194,1,FALSE
2757,138,9,1,TRUE
2758,138,163,5,FALSE
2759,138,152,4,TRUE
2760,138,10,4,FALSE
2761,139,45,3,TRUE
2762,139,120,4,FALSE
2763,139,126,1,TRUE
2764,139,21,4,FALSE
2765,139,137,2,TRUE
2766,139,72,4,FALSE
2767,139,92,2,TRUE
2768,139,141,3,FALSE
2769,139,166,1,TRUE
2770,139,50,1,FALSE
2771,139,78,5,TRUE
2772,139,90,3,FALSE
2773,139,79,2,TRUE
2774,139,154,4,FALSE
2775,139,85,3,TRUE
2776,139,56,1,FALSE
2777,139,191,2,TRUE
2778,139,148,1,FALSE
2779,139,54,3,TRUE
2780,139,117,3,FALSE
2781,140,10,1,TRUE
2782,140,96,4,FALSE
2783,140,138,4,TRUE
2784,140,198,4,FALSE
2785,140,49,2,TRUE
2786,140,63,1,FALSE
2787,140,9,5,TRUE
2788,140,139,5,FALSE
2789,140,104,3,TRUE
2790,140,100,1,FALSE
2791,140,85,1,TRUE
2792,140,53,4,FALSE
2793,140,62,1,TRUE
2794,140,169,2,FALSE
2795,140,132,2,TRUE
2796,140,154,5,FALSE
2797,140,90,3,TRUE
2798,140,80,1,FALSE
2799,140,80,4,TRUE
2800,140,184,2,FALSE
2801,141,14,2,TRUE
2802,141,9,4,FALSE
2803,141,17,5,TRUE
2804,141,198,1,FALSE
2805,141,74,3,TRUE
2806,141,13,1,FALSE
2807,141,115,2,TRUE
2808,141,102,4,FALSE
2809,141,31,2,TRUE
2810,141,18,3,FALSE
2811,141,32,2,TRUE
2812,141,50,4,FALSE
2813,141,82,2,TRUE
2814,141,8,3,FALSE
2815,141,31,4,TRUE
2816,141,155,2,FALSE
2817,141,86,2,TRUE
2818,141,58,1,FALSE
2819,141,38,4,TRUE
2820,141,162,1,FALSE
2821,142,71,1,TRUE
2822,142,164,1,FALSE
2823,142,69,4,TRUE
2824,142,56,5,FALSE
2825,142,166,2,TRUE
2826,142,33,3,FALSE
2827,142,45,2,TRUE
2828,142,166,1,FALSE
2829,142,91,3,TRUE
2830,142,49,4,FALSE
2831,142,93,5,TRUE
2832,142,58,2,FALSE
2833,142,10,2,TRUE
2834,142,71,3,FALSE
2835,142,125,4,TRUE
2836,142,87,2,FALSE
2837,142,137,4,TRUE
2838,142,158,3,FALSE
2839,142,114,5,TRUE
2840,142,157,3,FALSE
2841,143,67,3,TRUE
2842,143,156,4,FALSE
2843,143,119,1,TRUE
2844,143,27,2,FALSE
2845,143,47,2,TRUE
2846,143,171,1,FALSE
2847,143,49,5,TRUE
2848,143,135,1,FALSE
2849,143,94,5,TRUE
2850,143,173,4,FALSE
2851,143,99,3,TRUE
2852,143,112,3,FALSE
2853,143,82,2,TRUE
2854,143,7,3,FALSE
2855,143,26,3,TRUE
2856,143,169,3,FALSE
2857,143,81,1,TRUE
2858,143,136,3,FALSE
2859,143,180,2,TRUE
2860,143,78,1,FALSE
2861,144,58,1,TRUE
2862,144,108,5,FALSE
2863,144,167,1,TRUE
2864,144,32,3,FALSE
2865,144,93,2,TRUE
2866,144,28,5,FALSE
2867,144,167,3,TRUE
2868,144,138,5,FALSE
2869,144,131,1,TRUE
2870,144,138,1,FALSE
2871,144,152,2,TRUE
2872,144,171,5,FALSE
2873,144,198,3,TRUE
2874,144,63,1,FALSE
2875,144,187,5,TRUE
2876,144,50,2,FALSE
2877,144,45,5,TRUE
2878,144,37,4,FALSE
2879,144,147,2,TRUE
2880,144,156,2,FALSE
2881,145,108,4,TRUE
2882,145,97,4,FALSE
2883,145,91,2,TRUE
2884,145,112,2,FALSE
2885,145,33,3,TRUE
2886,145,189,3,FALSE
2887,145,147,2,TRUE
2888,145,136,3,FALSE
2889,145,71,1,TRUE
2890,145,37,5,FALSE
2891,145,147,2,TRUE
2892,145,149,3,FALSE
2893,145,112,2,TRUE
2894,145,124,2,FALSE
2895,145,21,4,TRUE
2896,145,139,4,FALSE
2897,145,117,3,TRUE
2898,145,84,5,FALSE
2899,145,57,3,TRUE
2900,145,157,5,FALSE
2901,146,117,5,TRUE
2902,146,116,5,FALSE
2903,146,163,2,TRUE
2904,146,107,4,FALSE
2905,146,26,3,TRUE
2906,146,17,4,FALSE
2907,146,63,5,TRUE
2908,146,128,3,FALSE
2909,146,142,1,TRUE
2910,146,64,5,FALSE
2911,146,72,4,TRUE
2912,146,108,1,FALSE
2913,146,196,3,TRUE
2914,146,98,2,FALSE
2915,146,41,5,TRUE
2916,146,153,5,FALSE
2917,146,161,3,TRUE
2918,146,182,1,FALSE
2919,146,200,3,TRUE
2920,146,35,4,FALSE
2921,147,175,4,TRUE
2922,147,103,5,FALSE
2923,147,25,3,TRUE
2924,147,153,3,FALSE
2925,147,142,2,TRUE
2926,147,158,3,FALSE
2927,147,61,4,TRUE
2928,147,119,1,FALSE
2929,147,93,3,TRUE
2930,147,22,1,FALSE
2931,147,163,4,TRUE
2932,147,105,5,FALSE
2933,147,101,5,TRUE
2934,147,194,1,FALSE
2935,147,134,3,TRUE
2936,147,126,1,FALSE
2937,147,108,5,TRUE
2938,147,132,3,FALSE
2939,147,119,4,TRUE
2940,147,33,2,FALSE
2941,148,53,4,TRUE
2942,148,4,2,FALSE
2943,148,151,5,TRUE
2944,148,58,3,FALSE
2945,148,72,5,TRUE
2946,148,48,4,FALSE
2947,148,159,5,TRUE
2948,148,108,5,FALSE
2949,148,4,1,TRUE
2950,148,103,4,FALSE
2951,148,36,3,TRUE
2952,148,24,4,FALSE
2953,148,195,4,TRUE
2954,148,158,2,FALSE
2955,148,151,2,TRUE
2956,148,68,2,FALSE
2957,148,168,4,TRUE
2958,148,39,5,FALSE
2959,148,152,5,TRUE
2960,148,184,3,FALSE
2961,149,34,2,TRUE
2962,149,72,4,FALSE
2963,149,48,2,TRUE
2964,149,23,1,FALSE
2965,149,133,4,TRUE
2966,149,163,1,FALSE
2967,149,183,2,TRUE
2968,149,90,2,FALSE
2969,149,140,2,TRUE
2970,149,54,3,FALSE
2971,149,150,2,TRUE
2972,149,89,4,FALSE
2973,149,96,2,TRUE
2974,149,171,5,FALSE
2975,149,89,5,TRUE
2976,149,157,3,FALSE
2977,149,22,4,TRUE
2978,149,9,1,FALSE
2979,149,128,5,TRUE
2980,149,41,1,FALSE
2981,150,139,5,TRUE
2982,150,200,3,FALSE
2983,150,132,5,TRUE
2984,150,154,3,FALSE
2985,150,24,5,TRUE
2986,150,108,4,FALSE
2987,150,151,4,TRUE
2988,150,192,5,FALSE
2989,150,191,4,TRUE
2990,150,130,4,FALSE
2991,150,46,1,TRUE
2992,150,196,3,FALSE
2993,150,173,4,TRUE
2994,150,44,1,FALSE
2995,150,86,5,TRUE
2996,150,59,4,FALSE
2997,150,94,2,TRUE
2998,150,163,1,FALSE
2999,150,32,5,TRUE
3000,150,161,2,FALSE
3001,151,97,3,TRUE
3002,151,144,5,FALSE
3003,151,20,5,TRUE
3004,151,30,3,FALSE
3005,151,172,5,TRUE
3006,151,89,4,FALSE
3007,151,57,2,TRUE
3008,151,173,1,FALSE
3009,151,16,3,TRUE
3010,151,152,2,FALSE
3011,151,199,1,TRUE
3012,151,5,1,FALSE
3013,151,144,1,TRUE
3014,151,200,5,FALSE
3015,151,153,1,TRUE
3016,151,166,3,FALSE
3017,151,28,4,TRUE
3018,151,79,4,FALSE
3019,151,128,3,TRUE
3020,151,55,1,FALSE
3021,152,188,4,TRUE
3022,152,171,3,FALSE
3023,152,130,3,TRUE
3024,152,107,2,FALSE
3025,152,147,5,TRUE
3026,152,194,4,FALSE
3027,152,132,4,TRUE
3028,152,31,4,FALSE
3029,152,4,2,TRUE
3030,152,115,3,FALSE
3031,152,133,2,TRUE
3032,152,4,1,FALSE
3033,152,185,3,TRUE
3034,152,122,4,FALSE
3035,152,78,1,TRUE
3036,152,28,1,FALSE
3037,152,10,5,TRUE
3038,152,74,3,FALSE
3039,152,59,4,TRUE
3040,152,47,3,FALSE
3041,153,81,1,TRUE
3042,153,179,3,FALSE
3043,153,118,2,TRUE
3044,153,52,2,FALSE
3045,153,104,4,TRUE
3046,153,192,5,FALSE
3047,153,4,1,TRUE
3048,153,148,5,FALSE
3049,153,22,4,TRUE
3050,153,103,4,FALSE
3051,153,74,3,TRUE
3052,153,31,4,FALSE
3053,153,59,3,TRUE
3054,153,156,5,FALSE
3055,153,194,4,TRUE
3056,153,15,2,FALSE
3057,153,66,1,TRUE
3058,153,112,2,FALSE
3059,153,31,1,TRUE
3060,153,64,4,FALSE
3061,154,119,1,TRUE
3062,154,154,5,FALSE
3063,154,85,4,TRUE
3064,154,26,3,FALSE
3065,154,36,2,TRUE
3066,154,56,2,FALSE
3067,154,107,4,TRUE
3068,154,170,4,FALSE
3069,154,192,1,TRUE
3070,154,151,2,FALSE
3071,154,61,5,TRUE
3072,154,27,1,FALSE
3073,154,55,2,TRUE
3074,154,156,5,FALSE
3075,154,18,2,TRUE
3076,154,104,5,FALSE
3077,154,193,2,TRUE
3078,154,165,4,FALSE
3079,154,176,1,TRUE
3080,154,53,4,FALSE
3081,155,72,4,TRUE
3082,155,189,2,FALSE
3083,155,165,4,TRUE
3084,155,60,1,FALSE
3085,155,55,4,TRUE
3086,155,183,2,FALSE
3087,155,106,3,TRUE
3088,155,117,3,FALSE
3089,155,82,4,TRUE
3090,155,47,4,FALSE
3091,155,99,5,TRUE
3092,155,198,2,FALSE
3093,155,55,3,TRUE
3094,155,68,3,FALSE
3095,155,66,5,TRUE
3096,155,181,5,FALSE
3097,155,83,2,TRUE
3098,155,43,5,FALSE
3099,155,189,1,TRUE
3100,155,184,1,FALSE
3101,156,49,2,TRUE
3102,156,177,3,FALSE
3103,156,124,2,TRUE
3104,156,199,4,FALSE
3105,156,32,4,TRUE
3106,156,35,3,FALSE
3107,156,93,1,TRUE
3108,156,15,2,FALSE
3109,156,34,1,TRUE
3110,156,7,1,FALSE
3111,156,188,3,TRUE
3112,156,6,1,FALSE
3113,156,34,2,TRUE
3114,156,75,5,FALSE
3115,156,156,4,TRUE
3116,156,188,4,FALSE
3117,156,69,1,TRUE
3118,156,83,2,FALSE
3119,156,62,2,TRUE
3120,156,134,3,FALSE
3121,157,93,2,TRUE
3122,157,22,1,FALSE
3123,157,192,4,TRUE
3124,157,147,1,FALSE
3125,157,185,2,TRUE
3126,157,18,2,FALSE
3127,157,45,5,TRUE
3128,157,57,5,FALSE
3129,157,19,4,TRUE
3130,157,128,5,FALSE
3131,157,30,3,TRUE
3132,157,123,2,FALSE
3133,157,156,2,TRUE
3134,157,61,3,FALSE
3135,157,50,5,TRUE
3136,157,30,5,FALSE
3137,157,24,5,TRUE
3138,157,148,1,FALSE
3139,157,199,2,TRUE
3140,157,128,5,FALSE
3141,158,88,3,TRUE
3142,158,59,1,FALSE
3143,158,5,3,TRUE
3144,158,38,2,FALSE
3145,158,89,2,TRUE
3146,158,65,3,FALSE
3147,158,4,1,TRUE
3148,158,15,5,FALSE
3149,158,18,5,TRUE
3150,158,92,3,FALSE
3151,158,131,5,TRUE
3152,158,72,4,FALSE
3153,158,186,2,TRUE
3154,158,49,3,FALSE
3155,158,39,1,TRUE
3156,158,89,2,FALSE
3157,158,158,5,TRUE
3158,158,133,4,FALSE
3159,158,143,5,TRUE
3160,158,31,1,FALSE
3161,159,9,1,TRUE
3162,159,23,1,FALSE
3163,159,161,1,TRUE
3164,159,180,3,FALSE
3165,159,173,3,TRUE
3166,159,76,5,FALSE
3167,159,95,2,TRUE
3168,159,132,5,FALSE
3169,159,119,2,TRUE
3170,159,161,4,FALSE
3171,159,128,5,TRUE
3172,159,96,2,FALSE
3173,159,162,1,TRUE
3174,159,157,1,FALSE
3175,159,125,4,TRUE
3176,159,137,2,FALSE
3177,159,119,2,TRUE
3178,159,72,5,FALSE
3179,159,162,2,TRUE
3180,159,41,1,FALSE
3181,160,24,5,TRUE
3182,160,19,1,FALSE
3183,160,36,5,TRUE
3184,160,109,3,FALSE
3185,160,160,4,TRUE
3186,160,76,1,FALSE
3187,160,18,2,TRUE
3188,160,176,1,FALSE
3189,160,6,3,TRUE
3190,160,136,1,FALSE
3191,160,178,3,TRUE
3192,160,65,4,FALSE
3193,160,56,1,TRUE
3194,160,11,4,FALSE
3195,160,32,5,TRUE
3196,160,69,5,FALSE
3197,160,159,4,TRUE
3198,160,145,5,FALSE
3199,160,96,4,TRUE
3200,160,3,4,FALSE
3201,161,174,1,TRUE
3202,161,26,5,FALSE
3203,161,17,3,TRUE
3204,161,28,2,FALSE
3205,161,148,4,TRUE
3206,161,83,1,FALSE
3207,161,104,5,TRUE
3208,161,26,5,FALSE
3209,161,18,4,TRUE
3210,161,187,5,FALSE
3211,161,22,3,TRUE
3212,161,181,1,FALSE
3213,161,133,2,TRUE
3214,161,74,2,FALSE
3215,161,160,2,TRUE
3216,161,42,3,FALSE
3217,161,65,4,TRUE
3218,161,2,2,FALSE
3219,161,48,5,TRUE
3220,161,164,4,FALSE
3221,162,98,2,TRUE
3222,162,123,2,FALSE
3223,162,196,1,TRUE
3224,162,114,1,FALSE
3225,162,166,5,TRUE
3226,162,13,5,FALSE
3227,162,75,3,TRUE
3228,162,31,3,FALSE
3229,162,113,4,TRUE
3230,162,4,1,FALSE
3231,162,48,2,TRUE
3232,162,54,5,FALSE
3233,162,108,5,TRUE
3234,162,146,4,FALSE
3235,162,29,5,TRUE
3236,162,91,5,FALSE
3237,162,196,4,TRUE
3238,162,76,4,FALSE
3239,162,101,3,TRUE
3240,162,55,4,FALSE
3241,163,175,5,TRUE
3242,163,148,3,FALSE
3243,163,100,1,TRUE
3244,163,200,2,FALSE
3245,163,94,3,TRUE
3246,163,192,4,FALSE
3247,163,154,3,TRUE
3248,163,138,5,FALSE
3249,163,82,4,TRUE
3250,163,122,3,FALSE
3251,163,90,2,TRUE
3252,163,4,2,FALSE
3253,163,41,2,TRUE
3254,163,127,5,FALSE
3255,163,57,1,TRUE
3256,163,184,2,FALSE
3257,163,27,3,TRUE
3258,163,17,4,FALSE
3259,163,84,1,TRUE
3260,163,138,2,FALSE
3261,164,123,1,TRUE
3262,164,99,4,FALSE
3263,164,141,3,TRUE
3264,164,127,2,FALSE
3265,164,53,3,TRUE
3266,164,112,3,FALSE
3267,164,130,4,TRUE
3268,164,3,4,FALSE
3269,164,34,4,TRUE
3270,164,125,3,FALSE
3271,164,187,4,TRUE
3272,164,194,1,FALSE
3273,164,78,3,TRUE
3274,164,50,4,FALSE
3275,164,14,5,TRUE
3276,164,200,1,FALSE
3277,164,97,2,TRUE
3278,164,52,3,FALSE
3279,164,132,1,TRUE
3280,164,131,5,FALSE
3281,165,57,3,TRUE
3282,165,89,5,FALSE
3283,165,107,4,TRUE
3284,165,46,4,FALSE
3285,165,143,4,TRUE
3286,165,78,1,FALSE
3287,165,124,5,TRUE
3288,165,104,5,FALSE
3289,165,56,3,TRUE
3290,165,144,2,FALSE
3291,165,29,1,TRUE
3292,165,173,5,FALSE
3293,165,198,5,TRUE
3294,165,108,5,FALSE
3295,165,73,3,TRUE
3296,165,102,2,FALSE
3297,165,44,3,TRUE
3298,165,193,3,FALSE
3299,165,90,2,TRUE
3300,165,161,2,FALSE
3301,166,135,1,TRUE
3302,166,172,4,FALSE
3303,166,73,1,TRUE
3304,166,24,1,FALSE
3305,166,110,5,TRUE
3306,166,177,1,FALSE
3307,166,68,1,TRUE
3308,166,157,4,FALSE
3309,166,1,4,TRUE
3310,166,53,1,FALSE
3311,166,192,1,TRUE
3312,166,3,2,FALSE
3313,166,112,2,TRUE
3314,166,34,1,FALSE
3315,166,36,2,TRUE
3316,166,192,5,FALSE
3317,166,41,5,TRUE
3318,166,97,3,FALSE
3319,166,31,1,TRUE
3320,166,99,4,FALSE
3321,167,141,5,TRUE
3322,167,163,3,FALSE
3323,167,17,1,TRUE
3324,167,75,1,FALSE
3325,167,150,1,TRUE
3326,167,155,3,FALSE
3327,167,153,5,TRUE
3328,167,129,1,FALSE
3329,167,110,2,TRUE
3330,167,170,1,FALSE
3331,167,21,2,TRUE
3332,167,48,4,FALSE
3333,167,7,5,TRUE
3334,167,102,3,FALSE
3335,167,80,1,TRUE
3336,167,111,1,FALSE
3337,167,192,4,TRUE
3338,167,50,1,FALSE
3339,167,182,4,TRUE
3340,167,113,4,FALSE
3341,168,37,1,TRUE
3342,168,146,3,FALSE
3343,168,81,4,TRUE
3344,168,114,1,FALSE
3345,168,14,4,TRUE
3346,168,137,2,FALSE
3347,168,116,4,TRUE
3348,168,199,4,FALSE
3349,168,97,5,TRUE
3350,168,153,4,FALSE
3351,168,91,2,TRUE
3352,168,94,5,FALSE
3353,168,60,5,TRUE
3354,168,75,4,FALSE
3355,168,34,2,TRUE
3356,168,58,2,FALSE
3357,168,164,3,TRUE
3358,168,50,5,FALSE
3359,168,164,1,TRUE
3360,168,24,4,FALSE
3361,169,95,2,TRUE
3362,169,117,3,FALSE
3363,169,30,4,TRUE
3364,169,55,1,FALSE
3365,169,180,5,TRUE
3366,169,20,4,FALSE
3367,169,94,5,TRUE
3368,169,59,4,FALSE
3369,169,172,3,TRUE
3370,169,177,2,FALSE
3371,169,57,2,TRUE
3372,169,115,4,FALSE
3373,169,153,5,TRUE
3374,169,155,5,FALSE
3375,169,184,2,TRUE
3376,169,129,1,FALSE
3377,169,43,2,TRUE
3378,169,153,3,FALSE
3379,169,85,3,TRUE
3380,169,66,2,FALSE
3381,170,80,4,TRUE
3382,170,190,5,FALSE
3383,170,64,3,TRUE
3384,170,55,3,FALSE
3385,170,140,5,TRUE
3386,170,27,1,FALSE
3387,170,39,4,TRUE
3388,170,165,3,FALSE
3389,170,133,1,TRUE
3390,170,96,2,FALSE
3391,170,4,2,TRUE
3392,170,155,2,FALSE
3393,170,119,3,TRUE
3394,170,146,4,FALSE
3395,170,6,1,TRUE
3396,170,23,4,FALSE
3397,170,198,2,TRUE
3398,170,6,5,FALSE
3399,170,92,3,TRUE
3400,170,179,5,FALSE
3401,171,48,1,TRUE
3402,171,21,4,FALSE
3403,171,65,5,TRUE
3404,171,187,4,FALSE
3405,171,4,3,TRUE
3406,171,112,3,FALSE
3407,171,97,3,TRUE
3408,171,119,5,FALSE
3409,171,80,2,TRUE
3410,171,104,5,FALSE
3411,171,80,4,TRUE
3412,171,60,1,FALSE
3413,171,160,3,TRUE
3414,171,114,1,FALSE
3415,171,42,3,TRUE
3416,171,79,1,FALSE
3417,171,13,4,TRUE
3418,171,78,5,FALSE
3419,171,90,2,TRUE
3420,171,125,1,FALSE
3421,172,138,1,TRUE
3422,172,164,3,FALSE
3423,172,134,2,TRUE
3424,172,152,3,FALSE
3425,172,74,5,TRUE
3426,172,19,5,FALSE
3427,172,19,1,TRUE
3428,172,142,1,FALSE
3429,172,16,5,TRUE
3430,172,15,5,FALSE
3431,172,113,2,TRUE
3432,172,72,5,FALSE
3433,172,79,2,TRUE
3434,172,140,5,FALSE
3435,172,88,3,TRUE
3436,172,130,4,FALSE
3437,172,43,2,TRUE
3438,172,195,2,FALSE
3439,172,35,4,TRUE
3440,172,157,5,FALSE
3441,173,52,2,TRUE
3442,173,144,1,FALSE
3443,173,177,4,TRUE
3444,173,158,4,FALSE
3445,173,187,1,TRUE
3446,173,165,2,FALSE
3447,173,162,1,TRUE
3448,173,25,5,FALSE
3449,173,2,5,TRUE
3450,173,184,4,FALSE
3451,173,32,1,TRUE
3452,173,158,1,FALSE
3453,173,145,3,TRUE
3454,173,17,2,FALSE
3455,173,157,5,TRUE
3456,173,164,1,FALSE
3457,173,112,1,TRUE
3458,173,139,4,FALSE
3459,173,116,5,TRUE
3460,173,2,5,FALSE
3461,174,16,5,TRUE
3462,174,146,1,FALSE
3463,174,129,5,TRUE
3464,174,20,3,FALSE
3465,174,26,5,TRUE
3466,174,18,1,FALSE
3467,174,12,4,TRUE
3468,174,190,5,FALSE
3469,174,4,1,TRUE
3470,174,92,5,FALSE
3471,174,156,2,TRUE
3472,174,70,3,FALSE
3473,174,187,2,TRUE
3474,174,61,3,FALSE
3475,174,174,1,TRUE
3476,174,116,1,FALSE
3477,174,39,5,TRUE
3478,174,140,2,FALSE
3479,174,162,2,TRUE
3480,174,113,5,FALSE
3481,175,97,3,TRUE
3482,175,52,2,FALSE
3483,175,32,3,TRUE
3484,175,20,5,FALSE
3485,175,175,4,TRUE
3486,175,50,1,FALSE
3487,175,43,1,TRUE
3488,175,171,4,FALSE
3489,175,182,3,TRUE
3490,175,153,2,FALSE
3491,175,52,5,TRUE
3492,175,169,1,FALSE
3493,175,71,5,TRUE
3494,175,65,3,FALSE
3495,175,23,2,TRUE
3496,175,62,5,FALSE
3497,175,159,1,TRUE
3498,175,159,2,FALSE
3499,175,40,4,TRUE
3500,175,31,3,FALSE
3501,176,82,1,TRUE
3502,176,182,1,FALSE
3503,176,20,2,TRUE
3504,176,122,4,FALSE
3505,176,112,1,TRUE
3506,176,82,1,FALSE
3507,176,98,5,TRUE
3508,176,71,4,FALSE
3509,176,26,5,TRUE
3510,176,188,5,FALSE
3511,176,59,1,TRUE
3512,176,187,2,FALSE
3513,176,53,2,TRUE
3514,176,59,5,FALSE
3515,176,150,3,TRUE
3516,176,27,3,FALSE
3517,176,39,2,TRUE
3518,176,119,3,FALSE
3519,176,89,4,TRUE
3520,176,95,2,FALSE
3521,177,27,2,TRUE
3522,177,98,2,FALSE
3523,177,47,5,TRUE
3524,177,189,3,FALSE
3525,177,37,5,TRUE
3526,177,80,5,FALSE
3527,177,82,3,TRUE
3528,177,65,3,FALSE
3529,177,63,1,TRUE
3530,177,80,3,FALSE
3531,177,22,1,TRUE
3532,177,175,5,FALSE
3533,177,111,4,TRUE
3534,177,91,5,FALSE
3535,177,32,3,TRUE
3536,177,18,5,FALSE
3537,177,53,2,TRUE
3538,177,80,3,FALSE
3539,177,194,5,TRUE
3540,177,53,5,FALSE
3541,178,196,5,TRUE
3542,178,162,3,FALSE
3543,178,107,5,TRUE
3544,178,107,1,FALSE
3545,178,10,2,TRUE
3546,178,52,2,FALSE
3547,178,24,4,TRUE
3548,178,6,4,FALSE
3549,178,182,2,TRUE
3550,178,185,2,FALSE
3551,178,72,5,TRUE
3552,178,155,4,FALSE
3553,178,2,4,TRUE
3554,178,62,5,FALSE
3555,178,34,5,TRUE
3556,178,39,3,FALSE
3557,178,184,3,TRUE
3558,178,94,4,FALSE
3559,178,194,5,TRUE
3560,178,90,2,FALSE
3561,179,159,3,TRUE
3562,179,23,5,FALSE
3563,179,140,3,TRUE
3564,179,174,1,FALSE
3565,179,84,5,TRUE
3566,179,6,3,FALSE
3567,179,190,2,TRUE
3568,179,117,2,FALSE
3569,179,98,5,TRUE
3570,179,151,5,FALSE
3571,179,57,1,TRUE
3572,179,100,3,FALSE
3573,179,82,2,TRUE
3574,179,178,1,FALSE
3575,179,155,2,TRUE
3576,179,59,4,FALSE
3577,179,9,2,TRUE
3578,179,67,5,FALSE
3579,179,142,4,TRUE
3580,179,32,5,FALSE
3581,180,2,1,TRUE
3582,180,136,1,FALSE
3583,180,12,2,TRUE
3584,180,165,2,FALSE
3585,180,25,5,TRUE
3586,180,131,3,FALSE
3587,180,171,4,TRUE
3588,180,116,1,FALSE
3589,180,36,1,TRUE
3590,180,112,1,FALSE
3591,180,24,4,TRUE
3592,180,187,5,FALSE
3593,180,190,2,TRUE
3594,180,160,2,FALSE
3595,180,32,5,TRUE
3596,180,27,5,FALSE
3597,180,30,4,TRUE
3598,180,28,5,FALSE
3599,180,198,2,TRUE
3600,180,128,4,FALSE
3601,181,195,4,TRUE
3602,181,85,2,FALSE
3603,181,11,3,TRUE
3604,181,85,1,FALSE
3605,181,80,2,TRUE
3606,181,161,5,FALSE
3607,181,4,2,TRUE
3608,181,159,1,FALSE
3609,181,120,3,TRUE
3610,181,12,3,FALSE
3611,181,142,5,TRUE
3612,181,199,2,FALSE
3613,181,22,2,TRUE
3614,181,3,2,FALSE
3615,181,96,5,TRUE
3616,181,96,5,FALSE
3617,181,184,1,TRUE
3618,181,66,2,FALSE
3619,181,176,4,TRUE
